CustomerID,AnnualIncome,Industry
5182,99984,Hospitality
5183,79200,Retail
5184,62160,Transport
5185,62964,Manufacturing
5186,129336,Transport
5187,60624,Manufacturing
5188,165672,Transport
5189,300000,Information Technology
5190,69408,Marine
5191,75012,Government
5192,81120,Information Technology
5193,96612,Transport
5194,96000,HealthCare
5195,62244,Accounting
5196,133224,Electronics
5197,60096,Banking and Finance
5198,120000,Energy and Utility
5199,70800,Electronics
5200,70092,Food and Beverages
5201,129480,Transport
5202,97140,HealthCare
5203,145872,Government
5204,81048,Electronics
5205,111720,Food and Beverages
5206,86616,Transport
5207,60600,Marine
5208,97140,Banking and Finance
5209,90660,Transport
5210,67344,HealthCare
5211,127440,Banking and Finance
5212,130740,Entertainment
5213,60324,Communications
5214,183048,Education
5215,110664,Banking and Finance
5216,69756,Diversified
5217,99984,Communications
5218,62520,Entertainment
5219,82752,Data Storage
5220,70800,Information Technology
5221,112716,Investment
5222,110508,Design
5223,249276,Transport
5224,86616,Transport
5225,86616,Manufacturing
5226,110700,Transport
5227,249276,Accounting
5228,147996,Marine
5229,72000,Investment
5230,105120,Information Technology
5231,82860,Investment
5232,99984,Banking and Finance
5233,72000,Accounting
5234,129336,HealthCare
5235,60624,Energy and Utility
5236,64476,Manufacturing
5237,86616,Manufacturing
5238,70800,Security
5239,78960,Marine
5240,129480,Transport
5241,260004,Marine
5242,72000,Transport
5243,63948,Transport
5244,111720,Accounting
5245,208440,Transport
5246,72156,Food and Beverages
5247,62520,Transport
5248,90228,Entertainment
5249,62964,HealthCare
5250,78612,HealthCare
5251,62160,Investment
5252,85176,Property
5253,110700,Banking and Finance
5254,80868,Government
5255,84000,Banking and Finance
5256,393600,Communications
5257,73080,Electronics
5258,125040,HealthCare
5259,60000,Manufacturing
5260,72156,Diversified
5261,81048,Agribusiness
5262,110664,Government
5263,392556,Manufacturing
5264,63624,Communications
5265,111000,Marine
5266,116040,Government
5267,70092,Electronics
5268,90228,Marine
5269,88920,Communications
5270,94680,Marine
5271,84000,Banking and Finance
5272,140004,Transport
5273,69408,Marine
5274,85176,HealthCare
5275,135492,HealthCare
5276,130740,Electronics
5277,129876,Transport
5278,82752,Media
5279,249276,Electronics
5280,82752,Security
5281,249276,Government
5282,84312,Transport
5283,96612,Banking and Finance
5284,110700,Transport
5285,183048,Information Technology
5286,111720,Agribusiness
5287,260004,HealthCare
5288,73344,Manufacturing
5289,63948,Government
5290,69756,Logistics
5291,70092,Security
5292,86616,Food and Beverages
5293,130008,Food and Beverages
5294,82860,Food and Beverages
5295,105708,Manufacturing
5296,80868,Transport
5297,116040,Government
5298,127440,Property
5299,61152,Manufacturing
5300,70092,Transport
5301,67344,Entertainment
5302,260004,Transport
5303,62964,Electronics
5304,62964,Transport
5305,86616,Media
5306,153264,Transport
5307,81048,Electronics
5308,60624,HealthCare
5309,183048,Transport
5310,135492,Property
5311,111000,Transport
5312,86616,Agribusiness
5313,62520,Government
5314,133224,Communications
5315,105708,Communications
5316,90228,HealthCare
5317,77988,Banking and Finance
5318,110508,Retail
5319,62160,Food and Beverages
5320,105708,Data Storage
5321,393600,Accounting
5322,63624,Manufacturing
5323,68040,HealthCare
5324,61080,HealthCare
5325,111720,Banking and Finance
5326,62964,Transport
5327,99984,Accounting
5328,86616,Food and Beverages
5329,86616,Consulting
5330,116040,Security
5331,69408,Transport
5332,66324,Media
5333,140004,Communications
5334,393600,Banking and Finance
5335,105708,Government
5336,125040,Banking and Finance
5337,393600,Energy and Utility
5338,147996,Communications
5339,63624,Transport
5340,105708,Manufacturing
5341,61080,Service
5342,340956,Electronics
5343,153264,Transport
5344,208440,Transport
5345,147996,Design
5346,68040,Electronics
5347,78840,Food and Beverages
5348,61800,Transport
5349,110700,Security
5350,150444,Agribusiness
5351,79200,Manufacturing
5352,82860,Energy and Utility
5353,86616,HealthCare
5354,147996,Manufacturing
5355,69672,Consulting
5356,89400,Security
5357,135492,Banking and Finance
5358,86616,Manufacturing
5359,70092,Information Technology
5360,72000,Energy and Utility
5361,61800,Banking and Finance
5362,86616,Manufacturing
5363,105708,HealthCare
5364,153264,Food and Beverages
5365,69408,Design
5366,117900,Transport
5367,135492,Banking and Finance
5368,73080,Investment
5369,62364,Transport
5370,63624,Communications
5371,79200,Transport
5372,129876,Diversified
5373,84924,Service
5374,127440,HealthCare
5375,90228,Banking and Finance
5376,62364,Investment
5377,60600,HealthCare
5378,90228,Information Technology
5379,129336,Banking and Finance
5380,80868,Manufacturing
5381,62964,Communications
5382,112716,Property
5383,60324,Manufacturing
5384,105120,Transport
5385,62364,Government
5386,79200,HealthCare
5387,69408,Transport
5388,77988,Electronics
5389,61800,Energy and Utility
5390,70092,Banking and Finance
5391,111000,Information Technology
5392,80868,HealthCare
5393,130740,Government
5394,72000,Service
5395,69408,Hospitality
5396,110700,Food and Beverages
5397,81048,Manufacturing
5398,67680,Information Technology
5399,70800,Communications
5400,85176,Banking and Finance
5401,90000,Manufacturing
5402,99984,Food and Beverages
5403,165672,Service
5404,70800,Consulting
5405,105708,Energy and Utility
5406,90228,Accounting
5407,129336,Transport
5408,60000,Transport
5409,61800,Accounting
5410,69408,Manufacturing
5411,122868,Service
5412,84000,Banking and Finance
5413,116040,Manufacturing
5414,100152,Agribusiness
5415,96612,Hospitality
5416,69672,HealthCare
5417,249276,Banking and Finance
5418,69408,Media
5419,393600,Transport
5420,63624,Banking and Finance
5421,60624,Data Storage
5422,260004,HealthCare
5423,111000,Banking and Finance
5424,86616,HealthCare
5425,63420,Transport
5426,62520,Accounting
5427,70800,Accounting
5428,68040,Data Storage
5429,82860,Marine
5430,117900,Energy and Utility
5431,62520,Government
5432,82860,Banking and Finance
5433,260004,Hospitality
5434,110664,Manufacturing
5435,84924,HealthCare
5436,63624,Property
5437,110700,HealthCare
5438,127440,Food and Beverages
5439,72156,Media
5440,65520,Food and Beverages
5441,77988,Diversified
5442,88920,HealthCare
5443,105708,Banking and Finance
5444,110508,Education
5445,125040,HealthCare
5446,69672,Government
5447,340956,Information Technology
5448,249276,Transport
5449,112716,Marine
5450,105708,Banking and Finance
5451,111720,HealthCare
5452,165672,HealthCare
5453,78960,Information Technology
5454,61152,Transport
5455,63420,Banking and Finance
5456,63948,Agribusiness
5457,129336,Transport
5458,72000,Entertainment
5459,62364,Security
5460,145872,HealthCare
5461,92724,Logistics
5462,69408,Information Technology
5463,165672,Diversified
5464,63420,Retail
5465,300000,Communications
5466,75012,Energy and Utility
5467,86616,Accounting
5468,61152,Electronics
5469,94680,Banking and Finance
5470,79200,Transport
5471,73344,HealthCare
5472,117900,Banking and Finance
5473,340956,Manufacturing
5474,96000,Transport
5475,153264,Manufacturing
5476,69756,Manufacturing
5477,80868,Banking and Finance
5478,62964,Banking and Finance
5479,129480,Hospitality
5480,62520,Manufacturing
5481,90000,Accounting
5482,110700,Energy and Utility
5483,70092,Manufacturing
5484,68040,Property
5485,96612,Property
5486,60000,Manufacturing
5487,72000,Energy and Utility
5488,62364,Retail
5489,70800,Government
5490,96000,HealthCare
5491,111720,Diversified
5492,62364,Information Technology
5493,127440,Agribusiness
5494,77988,Government
5495,63948,Transport
5496,70800,Property
5497,86616,Government
5498,85176,Manufacturing
5499,260004,Property
5500,62244,Banking and Finance
5501,130008,Information Technology
5502,88920,Property
5503,82560,Retail
5504,133224,Energy and Utility
5505,60000,Banking and Finance
5506,129336,Information Technology
5507,110664,Information Technology
5508,86616,Design
5509,63420,Property
5510,393600,Communications
5511,81120,Electronics
5512,116040,Service
5513,70092,Design
5514,62244,Information Technology
5515,110700,Service
5516,249276,Transport
5517,65520,Transport
5518,70800,Hospitality
5519,165672,Banking and Finance
5520,90228,Information Technology
5521,150444,Electronics
5522,154884,Government
5523,64476,Marine
5524,130008,Government
5525,125040,Marine
5526,147996,HealthCare
5527,112716,HealthCare
5528,393600,HealthCare
5529,110700,Electronics
5530,61152,Agribusiness
5531,88920,Transport
5532,129336,Consulting
5533,86616,Electronics
5534,81120,Communications
5535,67680,Diversified
5536,110700,Transport
5537,340956,Banking and Finance
5538,63948,Education
5539,77988,Retail
5540,82860,Retail
5541,89400,Security
5542,81048,Food and Beverages
5543,60096,Transport
5544,72156,Diversified
5545,153264,HealthCare
5546,68040,Electronics
5547,97140,Education
5548,70092,Transport
5549,69672,Transport
5550,122868,Transport
5551,112716,Marine
5552,105708,HealthCare
5553,70092,Manufacturing
5554,86616,Manufacturing
5555,81048,Consulting
5556,96000,Transport
5557,81048,Retail
5558,138000,HealthCare
5559,208440,HealthCare
5560,393600,Energy and Utility
5561,63624,Transport
5562,393600,Investment
5563,105708,Banking and Finance
5564,130008,Information Technology
5565,90660,Food and Beverages
5566,78612,Government
5567,63948,Transport
5568,82860,Electronics
5569,69408,Banking and Finance
5570,130008,Government
5571,82560,Security
5572,72000,Information Technology
5573,165672,Banking and Finance
5574,72156,Banking and Finance
5575,66324,Transport
5576,62160,Entertainment
5577,133224,HealthCare
5578,60600,Retail
5579,89400,Food and Beverages
5580,60324,Accounting
5581,138000,Property
5582,70092,Marine
5583,84312,Retail
5584,86616,Manufacturing
5585,129336,Transport
5586,69756,HealthCare
5587,84924,Transport
5588,65520,Transport
5589,129480,Energy and Utility
5590,249276,Communications
5591,116040,Transport
5592,127440,Information Technology
5593,135492,Manufacturing
5594,66324,Energy and Utility
5595,78840,Transport
5596,62520,Manufacturing
5597,96000,Information Technology
5598,65520,Marine
5599,129480,Transport
5600,78960,Transport
5601,73344,Manufacturing
5602,125040,Banking and Finance
5603,165672,Manufacturing
5604,133224,Government
5605,96000,Education
5606,145872,Banking and Finance
5607,208440,Banking and Finance
5608,129336,Manufacturing
5609,79200,Electronics
5610,154884,HealthCare
5611,393600,Information Technology
5612,62964,Banking and Finance
5613,130008,Transport
5614,112716,Communications
5615,62364,Banking and Finance
5616,260004,Accounting
5617,72156,Design
5618,165672,Government
5619,77988,Transport
5620,73344,HealthCare
5621,86616,Government
5622,68040,Transport
5623,117900,Agribusiness
5624,69408,Food and Beverages
5625,70092,Banking and Finance
5626,84312,Government
5627,61152,Information Technology
5628,127440,Marine
5629,110508,Manufacturing
5630,70092,Banking and Finance
5631,78840,Agribusiness
5632,154884,Design
5633,73080,Security
5634,81048,Banking and Finance
5635,116040,Marine
5636,73344,Banking and Finance
5637,69756,Service
5638,67344,Transport
5639,105708,Manufacturing
5640,96000,Transport
5641,62244,Accounting
5642,75012,Manufacturing
5643,61800,Education
5644,78960,Entertainment
5645,60324,Transport
5646,392556,Transport
5647,90000,Banking and Finance
5648,84924,HealthCare
5649,88920,Agribusiness
5650,120000,Property
5651,110508,Retail
5652,147996,Diversified
5653,60624,Transport
5654,96612,Transport
5655,105708,Agribusiness
5656,96000,Information Technology
5657,340956,Education
5658,61800,Food and Beverages
5659,129876,Government
5660,72156,Food and Beverages
5661,60324,HealthCare
5662,130008,Accounting
5663,110508,Communications
5664,86616,Consulting
5665,78840,Manufacturing
5666,79200,Retail
5667,122868,Data Storage
5668,77988,Electronics
5669,69756,Government
5670,86616,Security
5671,66324,Manufacturing
5672,63624,Data Storage
5673,73080,HealthCare
5674,110508,Electronics
5675,63948,Energy and Utility
5676,65520,HealthCare
5677,73080,Banking and Finance
5678,60096,Food and Beverages
5679,70800,Government
5680,62364,Retail
5681,97140,Media
5682,116040,Food and Beverages
5683,73344,Information Technology
5684,96000,Transport
5685,112716,Electronics
5686,85176,Transport
5687,133224,Banking and Finance
5688,82560,Electronics
5689,84000,Transport
5690,133224,Manufacturing
5691,80868,Electronics
5692,82860,Transport
5693,140004,Transport
5694,165672,Electronics
5695,100152,Data Storage
5696,70800,Transport
5697,130008,Transport
5698,393600,Government
5699,133224,Transport
5700,129480,Transport
5701,79200,Electronics
5702,81048,Energy and Utility
5703,127440,Marine
5704,86616,Information Technology
5705,70092,Security
5706,150444,HealthCare
5707,86616,Accounting
5708,80868,Transport
5709,89400,Banking and Finance
5710,130740,Communications
5711,112716,Diversified
5712,183048,Retail
5713,130008,Food and Beverages
5714,73080,Manufacturing
5715,61800,Accounting
5716,84000,Security
5717,392556,Manufacturing
5718,145872,HealthCare
5719,73344,Government
5720,105708,Transport
5721,116040,Agribusiness
5722,70800,Media
5723,117900,Transport
5724,75012,Agribusiness
5725,393600,Manufacturing
5726,99984,Media
5727,300000,Transport
5728,94680,Information Technology
5729,94680,Marine
5730,97140,Data Storage
5731,61152,Banking and Finance
5732,62364,Manufacturing
5733,60096,Manufacturing
5734,85176,Transport
5735,129480,HealthCare
5736,62160,Property
5737,112716,Investment
5738,150444,Energy and Utility
5739,85176,Transport
5740,165672,Manufacturing
5741,99984,Banking and Finance
5742,125040,Accounting
5743,129336,Manufacturing
5744,129336,Government
5745,125040,Transport
5746,97140,Retail
5747,92724,HealthCare
5748,81120,Diversified
5749,90000,Electronics
5750,70092,Service
5751,66324,Entertainment
5752,340956,Information Technology
5753,129876,Consulting
5754,70800,Transport
5755,260004,Information Technology
5756,94680,Banking and Finance
5757,82560,HealthCare
5758,82560,Consulting
5759,392556,Service
5760,63420,Security
5761,183048,Banking and Finance
5762,72156,Investment
5763,112716,Government
5764,112716,HealthCare
5765,165672,Communications
5766,116040,Transport
5767,70800,Banking and Finance
5768,140004,Accounting
5769,90228,Electronics
5770,92724,Government
5771,99984,Retail
5772,80868,Manufacturing
5773,90660,Transport
5774,73080,Communications
5775,133224,Data Storage
5776,92724,Accounting
5777,72000,Security
5778,165672,HealthCare
5779,69408,Hospitality
5780,61800,HealthCare
5781,249276,Security
5782,112716,Design
5783,129336,Agribusiness
5784,111000,HealthCare
5785,147996,Banking and Finance
5786,129336,HealthCare
5787,78612,Hospitality
5788,79200,Communications
5789,97140,Agribusiness
5790,61800,Manufacturing
5791,78960,Diversified
5792,340956,HealthCare
5793,249276,Transport
5794,78612,Education
5795,153264,Service
5796,63948,Electronics
5797,133224,Transport
5798,67344,Energy and Utility
5799,217200,Accounting
5800,78960,Banking and Finance
5801,112716,Energy and Utility
5802,127440,Government
5803,147996,HealthCare
5804,88920,HealthCare
5805,105708,Entertainment
5806,90660,Food and Beverages
5807,125040,Service
5808,150444,Food and Beverages
5809,99984,Marine
5810,130008,Electronics
5811,82860,Manufacturing
5812,260004,Electronics
5813,82560,Manufacturing
5814,72000,Security
5815,125040,Diversified
5816,393600,Communications
5817,120000,Education
5818,125040,Electronics
5819,82860,Marine
5820,165672,Retail
5821,147996,Food and Beverages
5822,69408,Banking and Finance
5823,96000,Food and Beverages
5824,75012,Food and Beverages
5825,249276,Agribusiness
5826,111720,Transport
5827,125040,Transport
5828,68040,Energy and Utility
5829,82752,Entertainment
5830,72000,Investment
5831,260004,Manufacturing
5832,62244,Data Storage
5833,82560,Manufacturing
5834,86616,Manufacturing
5835,70800,Media
5836,249276,Manufacturing
5837,165672,Government
5838,147996,Marine
5839,61080,Transport
5840,117900,Property
5841,100152,Investment
5842,96000,Security
5843,60624,Transport
5844,393600,HealthCare
5845,99984,Information Technology
5846,84312,HealthCare
5847,112716,Electronics
5848,129876,Banking and Finance
5849,116040,Retail
5850,300000,Communications
5851,122868,Retail
5852,90660,Transport
5853,81048,Information Technology
5854,127440,Retail
5855,60324,Information Technology
5856,110508,Manufacturing
5857,70800,Design
5858,70092,HealthCare
5859,116040,Transport
5860,120000,Manufacturing
5861,61080,Energy and Utility
5862,300000,Investment
5863,60624,Communications
5864,130740,Diversified
5865,129336,Property
5866,73080,Banking and Finance
5867,122868,Accounting
5868,72156,Banking and Finance
5869,61152,Investment
5870,105708,HealthCare
5871,63624,Transport
5872,112716,Accounting
5873,96612,Property
5874,62520,Service
5875,129480,Government
5876,300000,Banking and Finance
5877,63948,Government
5878,94680,Design
5879,62244,Retail
5880,208440,Manufacturing
5881,133224,Food and Beverages
5882,120000,Marine
5883,125040,Electronics
5884,153264,Transport
5885,69672,Transport
5886,117900,Government
5887,60324,Transport
5888,96000,Manufacturing
5889,72000,Agribusiness
5890,80868,HealthCare
5891,116040,HealthCare
5892,153264,Transport
5893,112716,Banking and Finance
5894,69408,Government
5895,260004,Information Technology
5896,78960,Diversified
5897,130008,Security
5898,62244,Information Technology
5899,82560,Information Technology
5900,129336,Accounting
5901,84000,Retail
5902,62520,Manufacturing
5903,84312,Diversified
5904,86616,Education
5905,82860,Diversified
5906,133224,Transport
5907,82860,Transport
5908,249276,Banking and Finance
5909,88920,Diversified
5910,130008,Food and Beverages
5911,69672,Electronics
5912,67680,Information Technology
5913,110508,Transport
5914,75012,Information Technology
5915,340956,Food and Beverages
5916,66324,Media
5917,111720,Banking and Finance
5918,100152,HealthCare
5919,73080,HealthCare
5920,72000,Food and Beverages
5921,140004,Property
5922,84924,Diversified
5923,88920,Marine
5924,183048,Transport
5925,63420,Agribusiness
5926,110700,HealthCare
5927,129876,Accounting
5928,78840,Government
5929,183048,Service
5930,117900,Government
5931,84312,Government
5932,111720,Investment
5933,60096,Transport
5934,116040,Government
5935,208440,Electronics
5936,86616,HealthCare
5937,86616,Education
5938,153264,Government
5939,72000,Transport
5940,70092,HealthCare
5941,69672,Agribusiness
5942,110700,Manufacturing
5943,145872,HealthCare
5944,105708,Transport
5945,100152,Service
5946,96000,Food and Beverages
5947,147996,Manufacturing
5948,208440,Transport
5949,81120,Agribusiness
5950,105708,Banking and Finance
5951,62964,Investment
5952,97140,Food and Beverages
5953,84000,Manufacturing
5954,97140,Entertainment
5955,78960,HealthCare
5956,72156,Service
5957,100152,Consulting
5958,116040,Manufacturing
5959,70092,Transport
5960,66324,Transport
5961,89400,Service
5962,393600,Diversified
5963,64476,Banking and Finance
5964,217200,Banking and Finance
5965,300000,Transport
5966,112716,Manufacturing
5967,153264,Banking and Finance
5968,82752,Marine
5969,111720,Food and Beverages
5970,85176,HealthCare
5971,116040,Marine
5972,392556,Manufacturing
5973,260004,Manufacturing
5974,67344,Diversified
5975,64476,Transport
5976,217200,Food and Beverages
5977,81120,Food and Beverages
5978,97140,Education
5979,150444,Communications
5980,96612,Manufacturing
5981,62160,Banking and Finance
5982,129480,Electronics
5983,65520,Food and Beverages
5984,61152,Energy and Utility
5985,86616,Design
5986,110700,Transport
5987,340956,Design
5988,99984,Banking and Finance
5989,62520,Food and Beverages
5990,112716,Government
5991,89400,Agribusiness
5992,85176,Food and Beverages
5993,72000,Government
5994,392556,Marine
5995,78612,Property
5996,63624,Property
5997,260004,Security
5998,165672,HealthCare
5999,129336,Banking and Finance
6000,82860,Manufacturing
6001,28371,Transport
6002,27992,Transport
6003,28178,Investment
6004,24672,Banking and Finance
6005,22455,Transport
6006,20524,Transport
6007,25868,Government
6008,24933,Communications
6009,25905,Retail
6010,23535,Property
6011,21549,Diversified
6012,26643,Food and Beverages
6013,28645,Security
6014,22347,Investment
6015,22462,Entertainment
6016,26540,Transport
6017,23024,Transport
6018,20909,Transport
6019,25470,HealthCare
6020,28499,Security
6021,22755,Transport
6022,24072,Banking and Finance
6023,27882,Communications
6024,27013,Media
6025,24671,HealthCare
6026,24700,Education
6027,23858,Communications
6028,22620,Food and Beverages
6029,26934,Retail
6030,28990,Retail
6031,27921,Investment
6032,22785,Transport
6033,21686,Communications
6034,27114,HealthCare
6035,23456,Hospitality
6036,29451,Electronics
6037,22268,Design
6038,22518,Communications
6039,27469,Information Technology
6040,23616,Transport
6041,26941,Manufacturing
6042,22197,Transport
6043,23427,Energy and Utility
6044,26433,Transport
6045,28900,Food and Beverages
6046,24909,Diversified
6047,22621,Investment
6048,20645,Property
6049,23674,Retail
6050,25377,Transport
6051,28656,Accounting
6052,21414,Manufacturing
6053,22509,Property
6054,22777,Food and Beverages
6055,25278,HealthCare
6056,28071,Information Technology
6057,22433,Consulting
6058,23528,Transport
6059,21333,Information Technology
6060,21552,HealthCare
6061,25551,Design
6062,29310,Government
6063,29886,Electronics
6064,22625,Energy and Utility
6065,26732,Government
6066,21117,Service
6067,25835,Design
6068,27691,Diversified
6069,29330,Information Technology
6070,24246,Design
6071,38400,Consulting
6072,38757,Investment
6073,49000,Communications
6074,50370,Retail
6075,20400,Entertainment
6076,30000,Healthcare
6077,72259,Communications
6078,204372,Food and Beverages
6079,24000,Government
6080,90000,Healthcare
6081,21000,Government
6082,25000,Government
6083,28000,Hospitality
6084,21800,Transport
6085,22600,Transport
6086,25000,Food and Beverages
6087,47000,Transport
6088,46360,Design
6089,74000,Transport
6090,76000,Transport
6091,74000,Property
6092,74120,Retail
6093,151000,Design
6094,55040,Diversified
6095,222000,Data Storage
6096,50000,Education
6097,60000,Property
6098,44100,Banking and Finance
6099,103200,Education
6100,60010,Information Technology
6101,54000,Communications
6102,82000,Investment
6103,77800,Communications
6104,51000,Information Technology
6105,77500,Transport
6106,51500,Manufacturing
6107,108720,Banking and Finance
6108,46360,Accounting
6109,75010,Transport
6110,198000,Information Technology
6111,49000,Retail
6112,77000,Property
6113,76040,Marine
6114,88800,Information Technology
6115,55100,Retail
6116,55100,Security
6117,51000,Security
6118,54000,Electronics
6119,83000,Information Technology
6120,250900,Food and Beverages
6121,80000,Banking and Finance
6122,73500,Transport
6123,42000,Transport
6124,42000,Security
6125,59000,Communications
6126,91000,Accounting
6127,54000,HealthCare
6128,74000,Transport
6129,74000,Property
6130,42000,Transport
6131,54000,Communications
6132,83000,Transport
6133,237000,Media
6134,30301,Electronics
6135,53000,Retail
6136,84400,Design
6137,108720,Banking and Finance
6138,48000,Information Technology
6139,74000,Transport
6140,76100,Property
6141,91000,Information Technology
6142,44600,Security
6143,80600,Property
6144,202000,Diversified
6145,59100,Transport
6146,80640,Transport
6147,78000,Transport
6148,80880,Transport
6149,95000,Electronics
6150,251240,Food and Beverages
6151,58100,Property
6152,46400,HealthCare
6153,44160,Diversified
6154,83000,Property
6155,199000,Investment
6156,49560,Food and Beverages
6157,48600,Banking and Finance
6158,48680,Diversified
6159,60010,Information Technology
6160,52000,Diversified
6161,81640,Transport
6162,239000,HealthCare
6163,74120,Electronics
6164,195040,Media
6165,198200,Retail
6166,109000,Consulting
6167,74000,Government
6168,52000,Property
6169,84800,Diversified
6170,201480,Service
6171,47500,Data Storage
6172,51800,Security
6173,83000,Investment
6174,74000,Security
6175,80200,Transport
6176,46800,Design
6177,51000,Marine
6178,82000,Property
6179,79000,Transport
6180,60000,Communications
6181,57000,HealthCare
6182,205300,Manufacturing
6183,80000,Investment
6184,109000,Marine
6185,73000,Transport
6186,205000,Consulting
6187,59000,Retail
6188,83000,Property
6189,169000,Investment
6190,109000,Media
6191,49000,Entertainment
6192,89000,Banking and Finance
6193,73000,Investment
6194,29630,Manufacturing
6195,46000,Communications
6196,82000,Transport
6197,85000,Investment
6198,45640,Transport
6199,50000,Information Technology
6200,79500,HealthCare
6201,50000,Diversified
6202,48000,Retail
6203,50000,Communications
6204,201500,Retail
6205,109000,Design
6206,152000,Diversified
6207,47000,Security
6208,42000,HealthCare
6209,51500,Electronics
6210,52000,Investment
6211,60000,Entertainment
6212,53000,HealthCare
6213,52000,Design
6214,201000,Information Technology
6215,44160,Information Technology
6216,42000,Transport
6217,77000,Property
6218,82000,Information Technology
6219,78000,Investment
6220,51000,Property
6221,97100,Banking and Finance
6222,37320,Food and Beverages
6223,88800,Food and Beverages
6224,48960,Information Technology
6225,98000,Communications
6226,80500,Manufacturing
6227,40000,Property
6228,69000,Investment
6229,178000,HealthCare
6230,48000,Property
6231,44000,Entertainment
6232,42000,Information Technology
6233,43000,Marine
6234,55900,Manufacturing
6235,51000,Property
6236,48000,Data Storage
6237,152000,Transport
6238,59600,Communications
6239,72000,Retail
6240,73600,Electronics
6241,51000,Security
6242,52720,Communications
6243,265200,Transport
6244,78000,Design
6245,77000,Consulting
6246,80000,Transport
6247,52000,Transport
6248,74000,Property
6249,37502,Food and Beverages
6250,48000,Manufacturing
6251,77000,Information Technology
6252,48000,Accounting
6253,56000,Information Technology
6254,81300,Property
6255,59800,Transport
6256,65000,Manufacturing
6257,67850,Diversified
6258,143200,Security
6259,43680,Manufacturing
6260,48000,Transport
6261,78000,Design
6262,83000,Property
6263,70000,Information Technology
6264,52000,Property
6265,71000,Property
6266,73450,Design
6267,52720,Security
6268,83000,Property
6269,76000,Information Technology
6270,152000,Electronics
6271,42000,Communications
6272,104400,Marine
6273,56000,Transport
6274,97200,Property
6275,49000,Property
6276,89000,Investment
6277,152000,Education
6278,77000,Property
6279,79160,Property
6280,79532,Manufacturing
6281,70000,Communications
6282,60000,Communications
6283,48000,Electronics
6284,42000,Security
6285,197000,Communications
6286,54000,Communications
6287,60000,Hospitality
6288,252000,Electronics
6289,46400,Marine
6290,83000,Property
6291,76000,Logistics
6292,73560,Diversified
6293,202000,Investment
6294,59000,Transport
6295,57280,Transport
6296,75000,Accounting
6297,33072,Food and Beverages
6298,55120,Manufacturing
6299,50100,Government
6300,49000,Communications
6301,59280,Information Technology
6302,82000,Investment
6303,217500,Manufacturing
6304,73000,Manufacturing
6305,30602,Banking and Finance
6306,59000,Property
6307,97320,Media
6308,109000,Design
6309,205200,Government
6310,31950,Manufacturing
6311,52000,Transport
6312,49000,Diversified
6313,51000,Transport
6314,52000,Manufacturing
6315,52000,Banking and Finance
6316,45000,Property
6317,47000,Transport
6318,45000,Government
6319,150000,Communications
6320,247280,Manufacturing
6321,42720,Education
6322,150000,Diversified
6323,56360,Food and Beverages
6324,78000,Security
6325,50000,Banking and Finance
6326,52000,HealthCare
6327,58000,Retail
6328,63000,Government
6329,83240,Transport
6330,71000,Government
6331,51000,Communications
6332,46000,Investment
6333,73100,Manufacturing
6334,248000,Manufacturing
6335,80600,Communications
6336,80000,Information Technology
6337,62590,Diversified
6338,107100,Transport
6339,33812,Food and Beverages
6340,47980,HealthCare
6341,132000,Transport
6342,89000,Transport
6343,56800,Government
6344,104000,Property
6345,50000,Manufacturing
6346,73600,Property
6347,78500,Information Technology
6348,73600,Energy and Utility
6349,54000,HealthCare
6350,53000,Communications
6351,78000,Communications
6352,73000,Manufacturing
6353,79160,Transport
6354,65960,Manufacturing
6355,185000,Electronics
6356,59000,Banking and Finance
6357,56000,Communications
6358,75000,HealthCare
6359,79000,Transport
6360,73100,Media
6361,52000,Accounting
6362,60000,Food and Beverages
6363,38000,Food and Beverages
6364,50300,Banking and Finance
6365,76000,Transport
6366,50000,Food and Beverages
6367,150000,Diversified
6368,81900,Information Technology
6369,56360,Energy and Utility
6370,56400,Manufacturing
6371,111946,Banking and Finance
6372,55000,Information Technology
6373,62000,HealthCare
6374,90000,Manufacturing
6375,75000,Transport
6376,52000,Marine
6377,96360,Banking and Finance
6378,51000,Manufacturing
6379,78000,Property
6380,60000,Electronics
6381,43000,Food and Beverages
6382,96000,Energy and Utility
6383,69000,Diversified
6384,78000,Transport
6385,74000,Transport
6386,52300,Education
6387,39650,Food and Beverages
6388,43265,Service
6389,201200,Transport
6390,52080,Banking and Finance
6391,64359,Agribusiness
6392,75000,Property
6393,43000,Manufacturing
6394,77000,HealthCare
6395,46890,Service
6396,54000,Property
6397,48500,Property
6398,123500,HealthCare
6399,45000,Communications
6400,45000,Energy and Utility
6401,51010,Information Technology
6402,78600,Design
6403,52000,Retail
6404,74236,Investment
6405,100000,Information Technology
6406,49000,Property
6407,45000,Retail
6408,56800,Manufacturing
6409,52000,Government
6410,49850,Manufacturing
6411,43200,Food and Beverages
6412,43000,Communications
6413,58962,Retail
6414,54000,Agribusiness
6415,96000,Media
6416,81000,Security
6417,47000,Security
6418,150000,Diversified
6419,65230,Transport
6420,46000,Food and Beverages
6421,39680,Investment
6422,78000,Transport
6423,81000,Property
6424,83320,Logistics
6425,54000,Agribusiness
6426,78000,Diversified
6427,53000,Manufacturing
6428,135000,Transport
6429,249440,Consulting
6430,75000,Logistics
6431,104100,Transport
6432,48500,Manufacturing
6433,73640,Information Technology
6434,107200,Consulting
6435,48000,Food and Beverages
