CustomerID,AnnualIncome,Industry,CustomerID-1,Nationality,SASNationality,EducationLevel,Gender,BirthDate,MaritalStatus,NoOfDependents,ResidentialType,PostalCode
313,54000,Manufacturing,313,SG,SG,Secondary,F,9/22/1969,Married,0,HDB3,260004
314,75000,Retail,314,SG,SG,University,F,6/18/1984,Married,0,HDB5,210672
315,40000,Education,315,SG,SG,Below Secondary,F,5/22/1954,Divorced,0,EC,238436
316,122880,Logistics,316,SG,SG,University,F,2/12/1966,Single,0,TH,369825
317,60000,Investment,317,SG,SG,Diploma,F,4/7/1979,Married,0,PC,669590
318,56000,Diversified,318,SG,SG,Diploma,F,4/20/1987,Married,0,HDB4,588000
319,73000,Investment,319,SG,SG,University,F,8/27/1974,Married,1,HDB4,310203
320,42000,Investment,320,SG,SG,Below Secondary,F,6/26/1989,Married,2,HDB5,560584
321,30902,Communications,321,SG,SG,University,F,2/21/1959,Married,5,HDB3,530537
322,50900,Marine,322,SG,SG,Secondary,M,4/23/1974,Single,0,HDB3,670237
323,58000,HealthCare,323,SG,SG,Post Secondary,F,8/14/1966,Single,0,HDB3,520353
324,92000,Banking and Finance,324,SG,SG,University,M,10/4/1970,Married,2,HDB4,605285
325,45000,Communications,325,SG,SG,Below Secondary,F,9/9/1936,Married,0,HDB4,670101
326,48520,Information Technology,326,SG,SG,Diploma,F,7/25/1978,Married,1,HDB5,730415
327,45000,Manufacturing,327,SG,SG,Below Secondary,F,11/12/1936,Married,2,PC,509373
328,197400,HealthCare,328,SG,SG,Diploma,F,3/11/1966,Married,4,SDH,297813
329,53000,Transport,329,SG,SG,Post Secondary,F,11/21/1974,Married,3,BUN,578050
330,146000,Design,330,AU,PR,University,M,9/10/1959,Married,0,HDB5,821101
331,50900,Food and Beverages,331,SG,SG,Secondary,M,10/9/1974,Single,0,HDB3,530349
332,50000,Design,332,SG,SG,Secondary,F,11/9/1965,Married,2,HDB4,605285
333,52000,Data Storage,333,SG,SG,Secondary,M,6/5/1959,Single,0,HDB5,760423
334,53880,Education,334,SG,SG,Secondary,F,3/21/1971,Single,0,DH,487310
335,54000,Banking and Finance,335,SG,SG,Secondary,F,8/4/1969,Married,2,HDB5,608781
336,52000,Agribusiness,336,SG,SG,Secondary,F,8/1/1962,Single,0,HDB3,530642
337,33162,Transport,337,SG,SG,Below Secondary,M,6/14/1959,Single,0,HDB3,510428
338,82000,Investment,338,SG,SG,University,F,9/22/1979,Married,1,HDB3,680406
339,45000,HealthCare,339,SG,SG,Below Secondary,F,5/8/1944,Married,2,HDB3,670120
340,50000,Energy and Utility,340,SG,SG,Secondary,F,4/11/1981,Single,0,HDB5,751467
341,126800,Transport,341,SG,SG,University,F,1/26/1964,Married,0,HDB5,530911
342,75000,Information Technology,342,SG,SG,University,F,1/21/1954,Divorced,0,HDB3,600331
343,79880,Communications,343,SG,SG,Diploma,F,12/10/1955,Married,2,HDB4,600216
344,81760,Manufacturing,344,SG,SG,University,F,1/17/1981,Single,0,HDB3,753504
345,58000,Property,345,SG,SG,University,F,5/21/1955,Married,2,HDB5,520310
346,58160,Manufacturing,346,SG,SG,Below Secondary,F,12/8/1954,Married,2,HDB4,610005
347,50000,Communications,347,SG,SG,Secondary,F,3/26/1980,Married,2,HDB5,310254
348,31533,Transport,348,SG,SG,Below Secondary,F,6/13/1938,Married,2,AP,738097
349,43920,Electronics,349,SG,SG,Below Secondary,F,3/6/1972,Married,1,PC,738207
350,52000,Information Technology,350,SG,SG,Secondary,F,3/12/1959,Married,1,HDB3,200815
351,75000,Transport,351,SG,SG,University,F,11/25/1984,Single,0,HDB3,681692
352,51600,HealthCare,352,SG,SG,Post Secondary,M,2/15/1964,Married,5,BUN,567938
353,55000,Data Storage,353,SG,SG,Secondary,F,10/15/1964,Single,0,DH,789560
354,127200,Government,354,SG,SG,University,F,12/24/1967,Single,0,HDB4,411671
355,82600,Manufacturing,355,SG,SG,University,M,5/9/1981,Married,4,HDB5,200813
356,50400,HealthCare,356,SG,SG,Secondary,M,10/24/1977,Married,0,HDB3,541325
357,79880,Service,357,SG,SG,Diploma,M,7/17/1959,Married,1,SH,209712
358,31935,Agribusiness,358,SG,SG,Below Secondary,F,9/28/1966,Married,0,HDB3,320030
359,73000,Marine,359,SG,SG,University,M,2/8/1975,Married,3,HDB4,680295
360,49000,Information Technology,360,SG,SG,Secondary,F,4/3/1959,Married,0,HDB3,670107
361,40200,Food and Beverages,361,SG,SG,Below Secondary,F,5/8/1954,Married,0,HDB5,822104
362,78000,Marine,362,SG,SG,Diploma,M,12/25/1969,Married,1,HDB3,120355
363,50100,Marine,363,SG,SG,Secondary,M,2/2/1979,Married,0,HDB4,637071
364,58000,Manufacturing,364,SG,SG,Post Secondary,F,9/7/1964,Single,0,HDB3,760127
365,42000,Education,365,SG,SG,Below Secondary,F,6/26/1989,Single,0,HDB4,429014
366,27013,Media,366,SG,SG,Below Secondary,F,11/3/1962,Married,0,HDB3,680704
367,45000,Transport,367,SG,SG,Below Secondary,M,9/6/1966,Single,0,HDB3,650368
368,104000,Data Storage,368,SG,SG,University,F,6/6/1965,Married,0,HDB3,390034
369,90000,Banking and Finance,369,SG,SG,University,F,8/24/1972,Married,1,HDB3,541223
370,55000,Property,370,SG,SG,Secondary,M,10/25/1947,Married,2,HDB4,644273
371,52000,HealthCare,371,SG,SG,Secondary,F,5/15/1959,Married,2,HDB4,680119
372,59160,Information Technology,372,SG,SG,Post Secondary,F,11/14/1954,Married,2,HDB5,510251
373,50100,Communications,373,SG,SG,Secondary,M,5/28/1978,Single,0,HDB3,90021
374,80000,Security,374,SG,SG,Diploma,M,10/16/1958,Married,2,HDB3,460029
375,44000,Security,375,SG,SG,Below Secondary,F,7/23/1969,Single,0,HDB5,760750
376,78000,HealthCare,376,SG,SG,Diploma,F,5/5/1972,Married,2,HDB5,538683
377,44000,Transport,377,ID,PR,Below Secondary,M,3/28/1970,Married,0,HDB3,550243
378,90960,Education,378,MY,PR,University,F,3/24/1971,Married,1,HDB5,680448
379,44000,Energy and Utility,379,SG,SG,Below Secondary,F,12/26/1969,Married,2,HDB5,460014
380,82800,Property,380,SG,SG,University,F,6/27/1972,Married,2,PC,574044
381,32553,Communications,381,SG,SG,Below Secondary,F,3/19/1964,Single,0,HDB3,680210
382,50904,Banking and Finance,382,SG,SG,University,F,3/4/1959,Married,0,HDB5,200029
383,106080,Design,383,SG,SG,University,M,3/15/1965,Married,1,EC,329112
384,52000,Electronics,384,SG,SG,Post Secondary,F,1/27/1984,Married,4,HDB5,200813
385,93320,Food and Beverages,385,SG,SG,University,F,4/9/1969,Married,2,TH,329049
386,40240,Diversified,386,SG,SG,Below Secondary,M,3/26/1954,Married,0,HDB5,760819
387,47760,Food and Beverages,387,SG,SG,Secondary,M,12/6/1984,Married,0,HDB4,510101
388,43000,Transport,388,SG,SG,Below Secondary,M,4/16/1974,Single,0,HDB5,730709
389,48013,Consulting,389,SG,SG,Below Secondary,M,1/27/1954,Married,2,HDB4,610005
390,60000,HealthCare,390,SG,SG,Diploma,F,8/1/1980,Married,1,PC,528801
391,60000,Retail,391,SG,SG,Diploma,M,1/3/1980,Married,2,AP,458756
392,197500,Transport,392,SG,SG,Diploma,F,2/25/1965,Married,4,HDB5,670474
393,50900,Banking and Finance,393,SG,SG,Secondary,F,1/12/1975,Married,0,HDB3,550403
394,141000,Property,394,SG,SG,University,F,3/19/1962,Married,0,HDB3,210037
395,57000,Electronics,395,SG,SG,Diploma,M,5/7/1984,Single,0,HDB5,733786
396,73000,Communications,396,SG,SG,University,F,10/17/1986,Single,0,HDB3,823641
397,93600,Security,397,SG,SG,University,M,12/8/1968,Single,0,HDB5,760836
398,33200,Banking and Finance,398,SG,SG,Below Secondary,F,4/25/1959,Married,0,PC,600124
399,33212,Agribusiness,399,SG,SG,Below Secondary,M,5/20/1959,Single,0,HDB5,730004
400,58000,HealthCare,400,SG,SG,Post Secondary,F,5/15/1946,Married,0,HDB3,537984
401,73000,Investment,401,SG,SG,University,M,10/7/1974,Married,1,DH,688322
402,52960,Electronics,402,SG,SG,Post Secondary,F,5/16/1978,Married,3,PC,207226
403,44000,HealthCare,403,SG,SG,Below Secondary,F,5/24/1969,Married,3,HDB3,329856
404,106080,Investment,404,SG,SG,University,M,9/1/1948,Single,0,HDB3,670626
405,75000,Investment,405,SG,SG,University,M,9/1/1984,Married,0,HDB3,684687
406,78760,Information Technology,406,SG,SG,Diploma,F,6/12/1971,Married,2,HDB5,520107
407,196480,HealthCare,407,SG,SG,Diploma,F,2/22/1969,Married,0,HDB5,640744
408,196480,Transport,408,SG,SG,Diploma,M,3/20/1968,Married,3,DH,658571
409,106200,Banking and Finance,409,SG,SG,University,F,3/17/1971,Married,1,HDB5,760175
410,60000,Manufacturing,410,SG,SG,Diploma,F,11/19/1980,Single,0,HDB3,460530
411,82600,Property,411,SG,SG,University,F,5/13/1981,Married,3,HDB3,510749
412,44000,Food and Beverages,412,SG,SG,Below Secondary,F,8/4/1934,Married,2,HDB4,590003
413,198100,Information Technology,413,SG,SG,Diploma,F,7/22/1946,Single,0,HDB5,733788
414,43000,Transport,414,SG,SG,Below Secondary,M,4/8/1973,Married,1,HDB5,730318
415,42120,Service,415,SG,SG,Below Secondary,M,2/4/1978,Married,2,HDB5,640532
416,42000,Communications,416,SG,SG,Below Secondary,M,3/8/1984,Married,2,HDB4,120359
417,52000,Food and Beverages,417,SG,SG,Secondary,M,8/7/1954,Married,4,HDB3,210009
418,32831,HealthCare,418,SG,SG,Below Secondary,F,11/12/1962,Married,0,HDB3,530419
419,42000,Communications,419,SG,SG,Below Secondary,F,2/5/1986,Married,1,HDB5,142032
420,79100,Transport,420,SG,SG,Diploma,F,9/12/1957,Married,1,HDB4,600265
421,220800,Transport,421,SG,SG,University,M,1/8/1969,Married,0,HDB3,200814
422,50000,Transport,422,SG,SG,Secondary,M,5/23/1965,Married,1,HDB4,600205
423,110000,Investment,423,SG,SG,University,M,2/23/1955,Married,0,HDB3,610348
424,30160,Investment,424,SG,SG,Below Secondary,F,6/23/1956,Married,0,HDB3,640735
425,48720,Manufacturing,425,SG,SG,Diploma,F,9/21/1980,Married,5,HDB5,550530
426,79920,Transport,426,SG,SG,Diploma,M,8/9/1959,Married,0,HDB3,680679
427,52000,HealthCare,427,SG,SG,Secondary,M,6/9/1954,Divorced,0,AP,431014
428,30023,Transport,428,SG,SG,Below Secondary,M,1/16/1954,Divorced,0,TH,578964
429,57100,Communications,429,SG,SG,Post Secondary,F,4/21/1970,Married,0,HDB3,160125
430,51240,Diversified,430,SG,SG,Post Secondary,F,2/24/1968,Married,2,HDB5,440028
431,46000,Communications,431,SG,SG,Below Secondary,M,8/23/1964,Single,0,HDB3,680635
432,55000,Diversified,432,SG,SG,Secondary,M,7/19/1964,Married,4,HDB3,682296
433,76000,HealthCare,433,SG,SG,Diploma,M,4/6/1960,Married,1,PC,509000
434,76000,Design,434,SG,SG,Diploma,F,9/20/1949,Divorced,0,HDB3,544324
435,33221,HealthCare,435,SG,SG,Below Secondary,F,7/22/1959,Married,0,HDB3,670406
436,93760,Communications,436,SG,SG,University,F,3/14/1970,Married,2,HDB4,680283
437,81000,Investment,437,SG,SG,Secondary,M,6/26/1969,Single,0,HDB3,162006
438,57480,Information Technology,438,SG,SG,Post Secondary,M,5/4/1969,Single,0,HDB5,730026
439,52000,Investment,439,SG,SG,Secondary,F,2/21/1959,Single,0,HDB5,734689
440,59200,Manufacturing,440,SG,SG,Post Secondary,F,6/17/1954,Married,3,HDB4,610008
441,45000,Transport,441,SG,SG,Below Secondary,M,1/7/1969,Single,0,HDB5,760366
442,57500,Transport,442,SG,SG,Post Secondary,M,10/23/1969,Married,0,HDB4,210012
443,53225,Energy and Utility,443,SG,SG,Below Secondary,M,7/24/1959,Married,0,SH,668306
444,80000,Information Technology,444,HK,PR,University,F,1/16/1954,Divorced,0,HDB5,730103
445,83000,Investment,445,SG,SG,University,M,8/14/1977,Single,0,HDB3,670535
446,45000,Investment,446,SG,SG,Below Secondary,F,4/14/1968,Single,0,HDB5,570221
447,75000,Information Technology,447,SG,SG,University,M,10/4/1984,Married,0,PC,669598
448,201760,Media,448,HK,PR,University,M,4/21/1980,Married,0,HDB5,822109
449,60000,Transport,449,PH,PR,Secondary,F,3/5/1956,Married,0,HDB4,614138
450,75000,Consulting,450,SG,SG,Diploma,M,7/25/1978,Single,0,HDB4,680514
451,51240,Entertainment,451,SG,SG,Post Secondary,F,11/17/1967,Married,1,HDB4,600314
452,76000,Marine,452,CN,PR,Post Secondary,M,5/31/1975,Single,0,HDB3,470143
453,57000,Food and Beverages,453,SG,SG,Diploma,F,5/24/1984,Married,1,HDB3,680443
454,38040,Design,454,SG,SG,Below Secondary,M,5/29/1982,Single,0,HDB4,760275
455,31244,Hospitality,455,SG,SG,Below Secondary,M,11/21/1974,Married,0,HDB3,670509
456,110000,Banking and Finance,456,SG,SG,University,F,9/10/1954,Divorced,0,HDB3,530652
457,57000,Information Technology,457,SG,SG,Diploma,F,11/9/1984,Married,0,HDB4,200001
458,54800,Food and Beverages,458,SG,SG,Secondary,F,12/20/1941,Married,2,HDB3,530694
459,42000,Food and Beverages,459,PH,PR,Below Secondary,F,8/23/1988,Married,0,HDB4,382114
460,33024,Diversified,460,SG,SG,Below Secondary,M,6/5/1960,Married,0,HDB5,540107
461,42000,Retail,461,AU,PR,Below Secondary,F,3/21/1990,Married,0,HDB3,200808
462,45480,Banking and Finance,462,SG,SG,Below Secondary,F,4/5/1965,Single,0,HDB3,680526
463,93920,Electronics,463,SG,SG,University,F,8/4/1969,Married,4,HDB3,530551
464,43600,Security,464,MY,PR,Secondary,M,7/19/1986,Single,0,HDB5,431014
465,30164,Electronics,465,MY,PR,Below Secondary,F,6/14/1962,Married,0,HDB3,670403
466,202000,Investment,466,SG,SG,University,F,2/28/1980,Married,0,HDB5,200804
467,50100,Information Technology,467,SG,SG,Secondary,M,9/22/1978,Married,5,HDB5,521894
468,80000,Diversified,468,SG,SG,University,F,10/3/1947,Widowed,0,PC,689861
469,110000,Information Technology,469,SG,SG,Diploma,F,4/11/1970,Married,0,SDH,307421
470,73500,Transport,470,HK,PR,Diploma,M,1/2/1951,Single,0,HDB4,530132
471,76000,Transport,471,SG,SG,Diploma,F,1/21/1954,Divorced,0,HDB4,560649
472,105000,Education,472,SG,SG,University,F,1/4/1954,Single,0,HDB5,570117
473,73000,Marine,473,SG,SG,University,F,11/17/1986,Married,1,AP,218817
474,105000,Marine,474,MY,PR,University,M,4/16/1950,Single,0,HDB4,560119
475,43920,Security,475,HK,PR,Below Secondary,F,9/20/1971,Married,1,HDB5,520303
476,33228,Transport,476,SG,SG,Below Secondary,F,7/22/1959,Married,0,HDB5,140143
477,75600,Transport,477,SG,SG,University,M,5/21/1984,Single,0,HDB4,440004
478,80480,Manufacturing,478,SG,SG,Diploma,M,12/8/1954,Married,0,HDB3,643271
479,36000,Transport,479,HK,PR,Secondary,F,3/26/1944,Widowed,0,HDB4,570156
480,147000,Electronics,480,SG,SG,University,M,11/1/1959,Married,4,HDB5,530462
481,54000,Food and Beverages,481,SG,SG,Secondary,M,5/27/1969,Married,0,HDB2,760351
482,49500,Property,482,SG,SG,Secondary,F,3/6/1969,Married,0,HDB3,640623
483,75000,Transport,483,SG,SG,University,F,11/25/1984,Married,0,HDB4,641495
484,59880,Communications,484,SG,SG,Diploma,F,2/15/1984,Married,0,HDB4,637071
485,57600,Transport,485,SG,SG,Post Secondary,F,3/12/1970,Married,4,HDB3,530837
486,48000,Design,486,MY,PR,Post Secondary,M,10/15/1988,Married,2,SH,310190
487,30913,Transport,487,SG,SG,University,F,2/25/1959,Married,3,HDB5,641685
488,53000,Government,488,SG,SG,Post Secondary,M,5/7/1974,Married,1,HDB3,550407
489,197400,Food and Beverages,489,SG,SG,Diploma,M,3/14/1966,Married,0,HDB5,530955
490,57320,Security,490,SG,SG,Below Secondary,F,6/18/1954,Married,2,HDB5,540254
491,60000,Media,491,SG,SG,Below Secondary,F,8/14/1937,Married,0,HDB3,670615
492,83000,Transport,492,SG,SG,University,M,10/24/1976,Married,0,HDB5,200002
493,80000,Food and Beverages,493,SG,SG,Diploma,F,1/5/1956,Single,0,HDB4,543226
494,43000,Agribusiness,494,SG,SG,Below Secondary,M,6/25/1945,Married,2,PC,297820
495,42000,Food and Beverages,495,SG,SG,Below Secondary,F,2/8/1989,Married,1,HDB3,670201
496,57000,Property,496,CN,PR,Secondary,M,3/24/1986,Married,1,SH,217959
497,55000,Manufacturing,497,SG,SG,Secondary,F,11/25/1946,Married,2,HDB5,684485
498,55650,Information Technology,498,SG,SG,Secondary,M,2/8/1969,Single,0,HDB4,527450
499,45000,Property,499,PH,PR,Below Secondary,F,6/14/1974,Single,0,HDB4,530512
500,53000,Transport,500,SG,SG,Post Secondary,F,1/7/1975,Married,3,AP,148957
501,49000,Retail,501,SG,SG,Secondary,F,9/20/1955,Married,0,HDB3,530334
502,47000,Security,502,AU,PR,Secondary,F,7/24/1987,Married,0,SDH,268158
503,49000,Property,503,SG,SG,Diploma,F,1/23/1978,Married,1,HDB4,380117
504,59000,Food and Beverages,504,SG,SG,Post Secondary,F,12/28/1959,Married,0,HDB5,760862
505,49000,Communications,505,SG,SG,Secondary,F,4/14/1959,Married,0,HDB3,520836
506,147520,Diversified,506,SG,SG,University,F,10/12/1959,Single,0,HDB3,730179
507,77000,Information Technology,507,SG,SG,Diploma,F,10/3/1972,Married,1,HDB5,520389
508,53960,Information Technology,508,SG,SG,Secondary,F,6/4/1970,Married,0,HDB5,590007
509,50000,Retail,509,SG,SG,Secondary,F,2/27/1984,Married,0,HDB5,732690
510,53000,Transport,510,SG,SG,Post Secondary,F,5/24/1974,Married,4,PC,600124
511,53000,Education,511,SG,SG,Below Secondary,F,2/15/1958,Single,0,HDB4,380131
512,45480,Property,512,SG,SG,Below Secondary,M,5/3/1952,Married,2,EC,569764
513,65000,HealthCare,513,SG,SG,Post Secondary,F,10/2/1980,Single,0,HDB4,510190
514,45980,Investment,514,SG,SG,Post Secondary,M,11/21/1968,Single,0,HDB4,670155
515,30948,HealthCare,515,SG,SG,University,M,5/24/1958,Married,5,SDH,278684
516,31548,Manufacturing,516,SG,SG,Below Secondary,F,4/3/1969,Married,4,HDB5,211014
517,127960,Marine,517,SG,SG,University,F,3/15/1964,Married,1,HDB4,680004
518,30803,Security,518,SG,SG,Below Secondary,M,11/2/1968,Married,2,HDB3,610008
519,82640,Investment,519,SG,SG,University,M,4/5/1978,Married,4,HDB4,570022
520,39000,Media,520,SG,SG,University,F,1/25/1959,Single,0,HDB4,541119
521,68500,Transport,521,SG,SG,Below Secondary,F,7/27/1949,Divorced,0,HDB4,470108
522,43000,HealthCare,522,HK,PR,Below Secondary,F,6/23/1954,Divorced,0,HDB5,730519
523,49320,Media,523,SG,SG,Diploma,M,8/12/1974,Single,0,PC,259910
524,42200,Security,524,SG,SG,Below Secondary,F,2/2/1978,Single,0,BUN,549423
525,33267,Communications,525,SG,SG,Below Secondary,M,11/24/1959,Single,0,HDB3,543206
526,79000,Property,526,PH,PR,University,F,9/26/1982,Single,0,HDB3,530235
527,56000,Communications,527,SG,SG,Diploma,F,9/23/1948,Single,0,HDB4,541203
528,59600,Government,528,PH,PR,University,M,5/13/1982,Single,0,HDB5,530320
529,42000,Security,529,SG,SG,Below Secondary,F,10/19/1988,Married,1,HDB5,200816
530,57600,Consulting,530,SG,SG,Post Secondary,M,12/13/1969,Single,0,HDB4,520031
531,53000,Transport,531,SG,SG,Post Secondary,F,2/13/1975,Single,0,HDB3,550144
532,157800,Transport,532,MY,PR,University,F,3/14/1951,Single,0,PC,138685
533,239000,Transport,533,SG,SG,University,M,12/18/1974,Single,0,HDB4,530438
534,37500,Food and Beverages,534,SG,SG,Below Secondary,F,12/6/1969,Single,0,HDB4,400340
535,104000,Property,535,SG,SG,Diploma,F,4/11/1961,Single,0,HDB5,160091
536,82640,Media,536,SG,SG,University,F,6/26/1978,Married,3,HDB5,200805
537,48000,Diversified,537,SG,SG,Post Secondary,M,2/23/1989,Married,1,HDB5,698930
538,63900,Information Technology,538,SG,SG,Below Secondary,F,8/1/1983,Single,0,PC,229159
539,49320,Manufacturing,539,SG,SG,Diploma,M,8/9/1974,Single,0,HDB3,380128
540,80300,Energy and Utility,540,SG,SG,Below Secondary,F,7/25/1949,Widowed,0,HDB4,680612
541,123000,Security,541,SG,SG,Below Secondary,M,11/1/1959,Single,0,EC,88642
542,51300,Government,542,SG,SG,Post Secondary,M,10/15/1936,Widowed,0,HDB3,730508
543,57000,HealthCare,543,SG,SG,University,M,7/23/1984,Single,0,HDB4,570442
544,131800,Information Technology,544,SG,SG,University,F,5/14/1980,Married,2,SDH,215888
545,169500,HealthCare,545,SG,SG,University,F,6/19/1986,Single,0,HDB4,380116
546,60000,Banking and Finance,546,HK,PR,Diploma,F,12/24/1982,Single,0,HDB5,760350
547,77000,Electronics,547,SG,SG,Diploma,M,3/12/1971,Married,2,SDH,276857
548,42000,Retail,548,IN,PR,Below Secondary,M,7/4/1984,Married,1,HDB4,380119
549,49000,Marine,549,SG,SG,Secondary,M,9/24/1949,Divorced,1,HDB5,520155
550,48000,Retail,550,SG,SG,Post Secondary,F,3/22/1988,Married,3,HDB5,680449
551,53500,Communications,551,SG,SG,Below Secondary,F,5/7/1949,Widowed,0,HDB4,730637
552,198000,Manufacturing,552,SG,SG,University,M,2/25/1969,Married,0,PC,575577
553,47000,Energy and Utility,553,SG,SG,Secondary,F,3/27/1989,Married,0,TH,328152
554,43500,Food and Beverages,554,SG,SG,Diploma,M,6/18/1984,Single,0,HDB5,381111
555,63520,Electronics,555,SG,SG,Below Secondary,F,7/7/1938,Widowed,0,HDB3,612337
556,56000,Communications,556,SG,SG,Diploma,F,11/23/1989,Married,0,HDB3,520874
557,77960,Communications,557,SG,SG,Diploma,M,2/12/1974,Married,1,HDB3,600411
558,102000,Design,558,SG,SG,University,F,12/19/1967,Married,0,HDB4,570023
559,52000,Electronics,559,HK,PR,Secondary,M,8/24/1956,Married,0,HDB5,530960
560,48000,Energy and Utility,560,SG,SG,Post Secondary,M,7/21/1991,Married,2,HDB5,370054
561,104000,Design,561,SG,SG,University,F,5/15/1947,Single,0,HDB3,510752
562,73000,Manufacturing,562,SG,SG,University,F,4/9/1988,Married,3,HDB5,211671
563,56010,Information Technology,563,SG,SG,Diploma,M,6/11/1986,Married,1,HDB3,521862
564,56000,Investment,564,SG,SG,Diploma,F,2/21/1990,Married,3,HDB5,310257
565,42000,Property,565,IN,PR,Below Secondary,F,9/6/1989,Married,0,PC,519496
566,58000,HealthCare,566,SG,SG,Post Secondary,F,10/7/1934,Married,2,PC,529869
567,80480,Media,567,SG,SG,Diploma,M,4/2/1954,Married,1,HDB3,200807
568,180000,Manufacturing,568,SG,SG,University,F,12/20/1960,Married,1,HDB5,440031
569,79640,Transport,569,SG,SG,Diploma,M,7/8/1955,Married,1,PC,519496
570,48720,Media,570,SG,SG,Diploma,F,11/5/1980,Married,5,HDB3,530830
571,73000,HealthCare,571,SG,SG,University,F,6/21/1986,Married,3,HDB5,300069
