CustomerID,Nationality,SASNationality,EducationLevel,Gender,BirthDate,MaritalStatus,NoOfDependents,ResidentialType,PostalCode
403,SG,SG,Below Secondary,F,5/24/1969,Married,3,HDB3,329856
404,SG,SG,University,M,9/1/1948,Single,0,HDB3,670626
405,SG,SG,University,M,9/1/1984,Married,0,HDB3,684687
406,SG,SG,Diploma,F,6/12/1971,Married,2,HDB5,520107
407,SG,SG,Diploma,F,2/22/1969,Married,0,HDB5,640744
408,SG,SG,Diploma,M,3/20/1968,Married,3,DH,658571
409,SG,SG,University,F,3/17/1971,Married,1,HDB5,760175
410,SG,SG,Diploma,F,11/19/1980,Single,0,HDB3,460530
411,SG,SG,University,F,5/13/1981,Married,3,HDB3,510749
412,SG,SG,Below Secondary,F,8/4/1934,Married,2,HDB4,590003
413,SG,SG,Diploma,F,7/22/1946,Single,0,HDB5,733788
414,SG,SG,Below Secondary,M,4/8/1973,Married,1,HDB5,730318
415,SG,SG,Below Secondary,M,2/4/1978,Married,2,HDB5,640532
416,SG,SG,Below Secondary,M,3/8/1984,Married,2,HDB4,120359
417,SG,SG,Secondary,M,8/7/1954,Married,4,HDB3,210009
418,SG,SG,Below Secondary,F,11/12/1962,Married,0,HDB3,530419
419,SG,SG,Below Secondary,F,2/5/1986,Married,1,HDB5,142032
420,SG,SG,Diploma,F,9/12/1957,Married,1,HDB4,600265
421,SG,SG,University,M,1/8/1969,Married,0,HDB3,200814
422,SG,SG,Secondary,M,5/23/1965,Married,1,HDB4,600205
423,SG,SG,University,M,2/23/1955,Married,0,HDB3,610348
424,SG,SG,Below Secondary,F,6/23/1956,Married,0,HDB3,640735
425,SG,SG,Diploma,F,9/21/1980,Married,5,HDB5,550530
426,SG,SG,Diploma,M,8/9/1959,Married,0,HDB3,680679
427,SG,SG,Secondary,M,6/9/1954,Divorced,0,AP,431014
428,SG,SG,Below Secondary,M,1/16/1954,Divorced,0,TH,578964
429,SG,SG,Post Secondary,F,4/21/1970,Married,0,HDB3,160125
430,SG,SG,Post Secondary,F,2/24/1968,Married,2,HDB5,440028
431,SG,SG,Below Secondary,M,8/23/1964,Single,0,HDB3,680635
432,SG,SG,Secondary,M,7/19/1964,Married,4,HDB3,682296
433,SG,SG,Diploma,M,4/6/1960,Married,1,PC,509000
434,SG,SG,Diploma,F,9/20/1949,Divorced,0,HDB3,544324
435,SG,SG,Below Secondary,F,7/22/1959,Married,0,HDB3,670406
436,SG,SG,University,F,3/14/1970,Married,2,HDB4,680283
437,SG,SG,Secondary,M,6/26/1969,Single,0,HDB3,162006
438,SG,SG,Post Secondary,M,5/4/1969,Single,0,HDB5,730026
439,SG,SG,Secondary,F,2/21/1959,Single,0,HDB5,734689
440,SG,SG,Post Secondary,F,6/17/1954,Married,3,HDB4,610008
441,SG,SG,Below Secondary,M,1/7/1969,Single,0,HDB5,760366
442,SG,SG,Post Secondary,M,10/23/1969,Married,0,HDB4,210012
443,SG,SG,Below Secondary,M,7/24/1959,Married,0,SH,668306
444,HK,PR,University,F,1/16/1954,Divorced,0,HDB5,730103
445,SG,SG,University,M,8/14/1977,Single,0,HDB3,670535
446,SG,SG,Below Secondary,F,4/14/1968,Single,0,HDB5,570221
447,SG,SG,University,M,10/4/1984,Married,0,PC,669598
448,HK,PR,University,M,4/21/1980,Married,0,HDB5,822109
449,PH,PR,Secondary,F,3/5/1956,Married,0,HDB4,614138
450,SG,SG,Diploma,M,7/25/1978,Single,0,HDB4,680514
451,SG,SG,Post Secondary,F,11/17/1967,Married,1,HDB4,600314
452,CN,PR,Post Secondary,M,5/31/1975,Single,0,HDB3,470143
453,SG,SG,Diploma,F,5/24/1984,Married,1,HDB3,680443
454,SG,SG,Below Secondary,M,5/29/1982,Single,0,HDB4,760275
455,SG,SG,Below Secondary,M,11/21/1974,Married,0,HDB3,670509
456,SG,SG,University,F,9/10/1954,Divorced,0,HDB3,530652
457,SG,SG,Diploma,F,11/9/1984,Married,0,HDB4,200001
458,SG,SG,Secondary,F,12/20/1941,Married,2,HDB3,530694
459,PH,PR,Below Secondary,F,8/23/1988,Married,0,HDB4,382114
460,SG,SG,Below Secondary,M,6/5/1960,Married,0,HDB5,540107
461,AU,PR,Below Secondary,F,3/21/1990,Married,0,HDB3,200808
462,SG,SG,Below Secondary,F,4/5/1965,Single,0,HDB3,680526
463,SG,SG,University,F,8/4/1969,Married,4,HDB3,530551
464,MY,PR,Secondary,M,7/19/1986,Single,0,HDB5,431014
465,MY,PR,Below Secondary,F,6/14/1962,Married,0,HDB3,670403
466,SG,SG,University,F,2/28/1980,Married,0,HDB5,200804
467,SG,SG,Secondary,M,9/22/1978,Married,5,HDB5,521894
468,SG,SG,University,F,10/3/1947,Widowed,0,PC,689861
469,SG,SG,Diploma,F,4/11/1970,Married,0,SDH,307421
470,HK,PR,Diploma,M,1/2/1951,Single,0,HDB4,530132
471,SG,SG,Diploma,F,1/21/1954,Divorced,0,HDB4,560649
472,SG,SG,University,F,1/4/1954,Single,0,HDB5,570117
473,SG,SG,University,F,11/17/1986,Married,1,AP,218817
474,MY,PR,University,M,4/16/1950,Single,0,HDB4,560119
475,HK,PR,Below Secondary,F,9/20/1971,Married,1,HDB5,520303
476,SG,SG,Below Secondary,F,7/22/1959,Married,0,HDB5,140143
477,SG,SG,University,M,5/21/1984,Single,0,HDB4,440004
478,SG,SG,Diploma,M,12/8/1954,Married,0,HDB3,643271
479,HK,PR,Secondary,F,3/26/1944,Widowed,0,HDB4,570156
480,SG,SG,University,M,11/1/1959,Married,4,HDB5,530462
481,SG,SG,Secondary,M,5/27/1969,Married,0,HDB2,760351
482,SG,SG,Secondary,F,3/6/1969,Married,0,HDB3,640623
483,SG,SG,University,F,11/25/1984,Married,0,HDB4,641495
484,SG,SG,Diploma,F,2/15/1984,Married,0,HDB4,637071
485,SG,SG,Post Secondary,F,3/12/1970,Married,4,HDB3,530837
486,MY,PR,Post Secondary,M,10/15/1988,Married,2,SH,310190
487,SG,SG,University,F,2/25/1959,Married,3,HDB5,641685
488,SG,SG,Post Secondary,M,5/7/1974,Married,1,HDB3,550407
489,SG,SG,Diploma,M,3/14/1966,Married,0,HDB5,530955
490,SG,SG,Below Secondary,F,6/18/1954,Married,2,HDB5,540254
491,SG,SG,Below Secondary,F,8/14/1937,Married,0,HDB3,670615
492,SG,SG,University,M,10/24/1976,Married,0,HDB5,200002
493,SG,SG,Diploma,F,1/5/1956,Single,0,HDB4,543226
494,SG,SG,Below Secondary,M,6/25/1945,Married,2,PC,297820
495,SG,SG,Below Secondary,F,2/8/1989,Married,1,HDB3,670201
496,CN,PR,Secondary,M,3/24/1986,Married,1,SH,217959
497,SG,SG,Secondary,F,11/25/1946,Married,2,HDB5,684485
498,SG,SG,Secondary,M,2/8/1969,Single,0,HDB4,527450
499,PH,PR,Below Secondary,F,6/14/1974,Single,0,HDB4,530512
500,SG,SG,Post Secondary,F,1/7/1975,Married,3,AP,148957
501,SG,SG,Secondary,F,9/20/1955,Married,0,HDB3,530334
502,AU,PR,Secondary,F,7/24/1987,Married,0,SDH,268158
503,SG,SG,Diploma,F,1/23/1978,Married,1,HDB4,380117
504,SG,SG,Post Secondary,F,12/28/1959,Married,0,HDB5,760862
505,SG,SG,Secondary,F,4/14/1959,Married,0,HDB3,520836
506,SG,SG,University,F,10/12/1959,Single,0,HDB3,730179
507,SG,SG,Diploma,F,10/3/1972,Married,1,HDB5,520389
508,SG,SG,Secondary,F,6/4/1970,Married,0,HDB5,590007
509,SG,SG,Secondary,F,2/27/1984,Married,0,HDB5,732690
510,SG,SG,Post Secondary,F,5/24/1974,Married,4,PC,600124
511,SG,SG,Below Secondary,F,2/15/1958,Single,0,HDB4,380131
512,SG,SG,Below Secondary,M,5/3/1952,Married,2,EC,569764
513,SG,SG,Post Secondary,F,10/2/1980,Single,0,HDB4,510190
514,SG,SG,Post Secondary,M,11/21/1968,Single,0,HDB4,670155
515,SG,SG,University,M,5/24/1958,Married,5,SDH,278684
516,SG,SG,Below Secondary,F,4/3/1969,Married,4,HDB5,211014
517,SG,SG,University,F,3/15/1964,Married,1,HDB4,680004
518,SG,SG,Below Secondary,M,11/2/1968,Married,2,HDB3,610008
519,SG,SG,University,M,4/5/1978,Married,4,HDB4,570022
520,SG,SG,University,F,1/25/1959,Single,0,HDB4,541119
521,SG,SG,Below Secondary,F,7/27/1949,Divorced,0,HDB4,470108
522,HK,PR,Below Secondary,F,6/23/1954,Divorced,0,HDB5,730519
523,SG,SG,Diploma,M,8/12/1974,Single,0,PC,259910
524,SG,SG,Below Secondary,F,2/2/1978,Single,0,BUN,549423
525,SG,SG,Below Secondary,M,11/24/1959,Single,0,HDB3,543206
526,PH,PR,University,F,9/26/1982,Single,0,HDB3,530235
527,SG,SG,Diploma,F,9/23/1948,Single,0,HDB4,541203
528,PH,PR,University,M,5/13/1982,Single,0,HDB5,530320
529,SG,SG,Below Secondary,F,10/19/1988,Married,1,HDB5,200816
530,SG,SG,Post Secondary,M,12/13/1969,Single,0,HDB4,520031
531,SG,SG,Post Secondary,F,2/13/1975,Single,0,HDB3,550144
532,MY,PR,University,F,3/14/1951,Single,0,PC,138685
533,SG,SG,University,M,12/18/1974,Single,0,HDB4,530438
534,SG,SG,Below Secondary,F,12/6/1969,Single,0,HDB4,400340
535,SG,SG,Diploma,F,4/11/1961,Single,0,HDB5,160091
536,SG,SG,University,F,6/26/1978,Married,3,HDB5,200805
537,SG,SG,Post Secondary,M,2/23/1989,Married,1,HDB5,698930
538,SG,SG,Below Secondary,F,8/1/1983,Single,0,PC,229159
539,SG,SG,Diploma,M,8/9/1974,Single,0,HDB3,380128
540,SG,SG,Below Secondary,F,7/25/1949,Widowed,0,HDB4,680612
541,SG,SG,Below Secondary,M,11/1/1959,Single,0,EC,88642
542,SG,SG,Post Secondary,M,10/15/1936,Widowed,0,HDB3,730508
543,SG,SG,University,M,7/23/1984,Single,0,HDB4,570442
544,SG,SG,University,F,5/14/1980,Married,2,SDH,215888
545,SG,SG,University,F,6/19/1986,Single,0,HDB4,380116
546,HK,PR,Diploma,F,12/24/1982,Single,0,HDB5,760350
547,SG,SG,Diploma,M,3/12/1971,Married,2,SDH,276857
548,IN,PR,Below Secondary,M,7/4/1984,Married,1,HDB4,380119
549,SG,SG,Secondary,M,9/24/1949,Divorced,1,HDB5,520155
550,SG,SG,Post Secondary,F,3/22/1988,Married,3,HDB5,680449
551,SG,SG,Below Secondary,F,5/7/1949,Widowed,0,HDB4,730637
552,SG,SG,University,M,2/25/1969,Married,0,PC,575577
553,SG,SG,Secondary,F,3/27/1989,Married,0,TH,328152
554,SG,SG,Diploma,M,6/18/1984,Single,0,HDB5,381111
555,SG,SG,Below Secondary,F,7/7/1938,Widowed,0,HDB3,612337
556,SG,SG,Diploma,F,11/23/1989,Married,0,HDB3,520874
557,SG,SG,Diploma,M,2/12/1974,Married,1,HDB3,600411
558,SG,SG,University,F,12/19/1967,Married,0,HDB4,570023
559,HK,PR,Secondary,M,8/24/1956,Married,0,HDB5,530960
560,SG,SG,Post Secondary,M,7/21/1991,Married,2,HDB5,370054
561,SG,SG,University,F,5/15/1947,Single,0,HDB3,510752
562,SG,SG,University,F,4/9/1988,Married,3,HDB5,211671
563,SG,SG,Diploma,M,6/11/1986,Married,1,HDB3,521862
564,SG,SG,Diploma,F,2/21/1990,Married,3,HDB5,310257
565,IN,PR,Below Secondary,F,9/6/1989,Married,0,PC,519496
566,SG,SG,Post Secondary,F,10/7/1934,Married,2,PC,529869
567,SG,SG,Diploma,M,4/2/1954,Married,1,HDB3,200807
568,SG,SG,University,F,12/20/1960,Married,1,HDB5,440031
569,SG,SG,Diploma,M,7/8/1955,Married,1,PC,519496
570,SG,SG,Diploma,F,11/5/1980,Married,5,HDB3,530830
571,SG,SG,University,F,6/21/1986,Married,3,HDB5,300069
572,SG,SG,Diploma,F,5/3/1974,Married,0,SDH,309946
573,SG,SG,Diploma,F,5/6/1989,Married,1,HDB3,650157
574,SG,SG,Diploma,M,5/15/1959,Single,0,HDB5,760622
575,AU,PR,Below Secondary,M,11/14/1990,Married,0,HDB3,210013
576,PH,PR,University,M,5/28/1989,Married,0,HDB3,680668
577,PH,PR,University,F,12/26/1955,Married,2,HDB5,560111
578,SG,SG,University,F,1/21/1960,Married,2,HDB5,640534
579,SG,SG,University,F,2/8/1975,Single,0,HDB4,530572
580,SG,SG,University,F,4/5/1989,Married,4,HDB3,530693
581,SG,SG,Below Secondary,F,8/26/1950,Married,0,HDB2,541268
582,SG,SG,Diploma,F,9/21/1983,Single,0,HDB3,550546
583,AU,PR,Secondary,F,7/23/1986,Married,0,HDB3,685296
584,SG,SG,University,M,5/5/1984,Married,1,HDB5,100045
585,SG,SG,Diploma,M,8/8/1973,Single,0,HDB3,320097
586,SG,SG,Below Secondary,F,8/15/1978,Married,2,EC,470103
587,AU,PR,Secondary,F,3/16/1986,Married,1,HDB3,400415
588,SG,SG,Below Secondary,F,12/26/1959,Single,0,HDB4,310051
589,MY,PR,University,F,8/7/1987,Married,0,HDB3,550514
590,SG,SG,University,M,4/27/1990,Single,0,HDB5,520945
591,SG,SG,Below Secondary,F,4/3/1941,Married,3,HDB4,640622
592,SG,SG,University,M,10/11/1981,Married,4,HDB5,752469
593,AU,PR,Secondary,M,12/15/1956,Married,0,HDB3,141081
594,SG,SG,Diploma,F,9/12/1968,Single,0,HDB3,570263
595,SG,SG,Below Secondary,F,8/26/1979,Married,0,PC,669598
596,SG,SG,University,F,7/7/1973,Single,0,HDB3,370019
597,IN,PR,Below Secondary,F,7/4/1978,Married,1,HDB3,654289
598,ID,PR,University,M,10/2/1975,Single,0,HDB3,310248
599,SG,SG,Post Secondary,F,3/24/1975,Married,0,HDB3,530429
600,SG,SG,Diploma,M,12/26/1936,Widowed,0,HDB4,510210
601,SG,SG,Secondary,M,7/21/1934,Widowed,0,HDB4,541157
602,SG,SG,Below Secondary,F,6/1/1979,Married,0,HDB4,600004
603,SG,SG,University,M,6/5/1984,Single,0,HDB4,380011
604,SG,SG,University,F,7/27/1990,Married,4,EC,579599
605,AU,PR,Below Secondary,F,5/9/1987,Married,0,HDB4,120612
606,SG,SG,Below Secondary,F,3/18/1991,Married,4,HDB3,530710
607,SG,SG,University,F,6/10/1935,Widowed,0,HDB4,530541
608,SG,SG,Secondary,M,3/19/1964,Single,0,HDB4,390016
609,SG,SG,Diploma,F,10/28/1936,Widowed,0,PC,568427
610,SG,SG,Diploma,M,3/4/1959,Single,0,HDB4,330064
611,PH,PR,Below Secondary,F,5/3/1962,Married,1,HDB4,650306
612,AU,PR,University,M,3/15/1990,Single,0,HDB4,640711
613,SG,SG,University,F,9/22/1948,Widowed,0,SH,168647
614,SG,SG,University,M,4/1/1945,Single,0,PC,360014
615,SG,SG,Below Secondary,F,9/11/1981,Single,0,PC,648315
616,IN,PR,Below Secondary,F,8/5/1972,Married,1,HDB3,530253
617,SG,SG,Post Secondary,F,10/1/1981,Married,1,HDB4,461020
618,SG,SG,Below Secondary,M,3/15/1977,Married,0,HDB3,400840
619,SG,SG,University,F,12/19/1988,Married,1,HDB4,460091
620,SG,SG,University,F,11/29/1982,Single,0,HDB4,730025
621,SG,SG,Secondary,M,7/22/1959,Married,1,SH,328668
622,SG,SG,Diploma,M,8/28/1966,Married,4,BUN,668707
623,CN,PR,University,F,1/27/1961,Married,1,HDB3,160133
624,US,PR,Below Secondary,M,12/9/1982,Married,1,HDB5,680006
625,SG,SG,Post Secondary,F,7/8/1959,Single,0,HDB4,550522
626,SG,SG,University,F,6/23/1969,Married,0,HDB4,680530
627,SG,SG,Post Secondary,F,1/17/1985,Married,1,PC,380130
628,SG,SG,University,F,12/14/1988,Married,1,HDB5,680006
629,SG,SG,Below Secondary,F,8/15/1969,Married,3,HDB4,530917
630,SG,SG,Post Secondary,M,3/19/1979,Single,0,PC,118166
631,SG,SG,Secondary,F,4/12/1974,Married,4,HDB4,641210
632,SG,SG,Post Secondary,M,8/15/1986,Married,0,HDB3,164004
633,SG,SG,Post Secondary,F,4/24/1964,Married,4,PC,600124
634,SG,SG,Post Secondary,M,3/26/1954,Married,0,SH,218451
635,ID,PR,Below Secondary,F,3/7/1988,Married,4,HDB3,680603
636,HK,PR,Secondary,F,1/9/1941,Married,1,HDB4,543224
637,SG,SG,Diploma,F,7/18/1988,Married,0,HDB3,650104
638,SG,SG,University,F,10/8/1954,Married,2,HDB4,590003
639,AU,PR,Below Secondary,F,12/9/1963,Married,2,EC,380128
640,SG,SG,Diploma,F,3/26/1959,Married,1,HDB4,737937
641,SG,SG,University,F,1/17/1954,Divorced,5,HDB4,400001
642,SG,SG,University,F,2/27/1962,Married,1,PC,529891
643,IN,PR,University,F,10/6/1949,Divorced,0,HDB4,530452
644,SG,SG,Diploma,F,5/10/1980,Single,0,HDB4,380107
645,MY,PR,Secondary,M,12/6/1987,Married,0,HDB3,521231
646,SG,SG,Below Secondary,F,6/16/1987,Married,0,SDH,268386
647,SG,SG,University,F,4/16/1990,Married,1,HDB4,310202
648,SG,SG,University,F,12/2/1967,Married,3,DH,757337
649,SG,SG,University,M,10/25/1989,Single,0,HDB5,532980
650,MY,PR,Secondary,M,3/22/1977,Single,0,HDB4,680458
651,SG,SG,Below Secondary,F,3/21/1974,Married,1,PC,548173
652,SG,SG,Secondary,F,1/27/1964,Married,0,HDB4,520925
653,SG,SG,Secondary,M,2/14/1970,Single,0,HDB3,431014
654,SG,SG,University,F,2/16/1972,Married,0,HDB4,680612
655,CN,PR,Diploma,F,10/26/1978,Single,0,HDB4,730031
656,SG,SG,Secondary,M,8/1/1970,Married,3,HDB5,211672
657,SG,SG,Post Secondary,F,4/1/1988,Married,2,PC,545019
658,AU,PR,Secondary,F,6/17/1947,Married,1,PC,529891
659,SG,SG,Secondary,F,10/18/1986,Married,1,HDB3,680462
660,SG,SG,Below Secondary,F,5/16/1981,Married,0,HDB4,360016
661,SG,SG,University,M,10/5/1975,Single,0,PC,519962
662,SG,SG,Post Secondary,F,9/23/1959,Married,3,AP,307957
663,SG,SG,Secondary,M,9/28/1964,Single,0,HDB5,440004
664,SG,SG,Post Secondary,F,2/14/1986,Married,0,HDB4,530963
665,SG,SG,University,M,9/18/1989,Single,0,SH,470744
666,SG,SG,Secondary,F,11/8/1959,Married,1,HDB3,682166
667,MY,PR,University,F,1/3/1989,Married,2,AP,308214
668,SG,SG,University,F,8/10/1988,Married,1,HDB3,120512
669,SG,SG,University,M,7/14/1949,Single,0,PC,437083
670,SG,SG,Secondary,M,9/19/1969,Married,4,HDB3,530511
671,SG,SG,Post Secondary,F,3/8/1964,Married,2,HDB3,310048
672,SG,SG,Below Secondary,M,3/20/1954,Divorced,0,HDB3,520141
673,SG,SG,University,F,11/1/1966,Married,1,HDB3,448909
674,SG,SG,Diploma,M,7/1/1953,Married,2,HDB3,140160
675,SG,SG,Diploma,F,4/14/1961,Married,1,HDB3,650185
676,CN,PR,University,F,11/15/1988,Married,1,HDB3,650201
677,SG,SG,Below Secondary,M,1/4/1988,Married,4,PC,679050
678,SG,SG,Below Secondary,F,2/24/1949,Widowed,0,TH,786396
679,PH,PR,University,M,9/26/1988,Married,0,HDB4,530516
680,SG,SG,Secondary,M,1/28/1971,Married,1,HDB5,210014
681,SG,SG,University,M,11/2/1969,Married,3,HDB4,680549
682,SG,SG,University,F,2/25/1989,Married,1,HDB4,310219
683,SG,SG,Diploma,M,5/10/1973,Married,1,HDB5,542186
684,SG,SG,University,M,1/12/1977,Single,0,HDB5,750330
685,US,PR,Below Secondary,F,12/29/1944,Married,1,HDB5,600063
686,SG,SG,Secondary,M,3/28/1954,Married,0,HDB4,760738
687,SG,SG,Diploma,F,11/17/1988,Married,1,HDB5,210046
688,SG,SG,University,F,9/26/1960,Married,0,PC,406002
689,SG,SG,University,M,10/9/1979,Single,0,HDB4,540113
690,ID,PR,University,F,3/19/1988,Married,0,AP,757711
691,SG,SG,University,M,10/28/1984,Married,3,HDB5,211014
692,SG,SG,University,F,11/15/1974,Married,0,HDB4,680549
693,SG,SG,Secondary,M,1/24/1989,Married,2,HDB4,530654
694,HK,PR,Below Secondary,F,10/19/1990,Married,0,HDB4,531985
695,SG,SG,Below Secondary,F,5/19/1966,Married,1,HDB3,750334
696,SG,SG,Diploma,M,5/13/1984,Married,4,HDB4,730673
697,SG,SG,University,F,3/14/1986,Married,0,PC,528801
698,SG,SG,University,F,1/4/1959,Single,0,TH,786436
699,SG,SG,University,F,4/23/1959,Married,0,HDB3,550506
700,SG,SG,Secondary,F,12/11/1955,Married,2,PC,547315
701,SG,SG,Below Secondary,F,11/17/1988,Married,3,HDB4,470767
702,SG,SG,Diploma,F,7/15/1954,Married,0,HDB3,542324
703,SG,SG,Secondary,F,7/27/1989,Married,0,HDB4,640450
704,MY,PR,Secondary,M,5/6/1986,Married,1,HDB3,659003
705,SG,SG,University,M,6/12/1975,Married,4,PC,600124
706,US,PR,Secondary,F,8/12/1956,Married,0,HDB3,530239
707,SG,SG,Below Secondary,F,2/20/1988,Married,4,HDB4,640536
708,SG,SG,Secondary,F,6/18/1965,Married,2,HDB4,560563
709,SG,SG,University,F,12/4/1956,Married,4,HDB3,640444
710,SG,SG,Below Secondary,F,7/19/1956,Married,2,EC,737917
711,SG,SG,University,M,3/26/1971,Married,0,HDB3,530969
712,SG,SG,University,F,3/27/1980,Married,2,HDB4,530654
713,SG,SG,Below Secondary,F,8/16/1969,Single,0,HDB4,680638
714,SG,SG,University,F,1/27/1967,Single,0,HDB4,530447
715,SG,SG,University,M,7/4/1979,Married,0,HDB4,680471
716,SG,SG,Secondary,F,5/7/1974,Married,1,HDB4,671217
717,AU,PR,Below Secondary,F,10/9/1945,Married,0,HDB4,210044
718,SG,SG,University,F,8/4/1957,Married,2,PC,239696
719,SG,SG,Post Secondary,M,8/6/1991,Single,0,HDB5,380113
720,SG,SG,Below Secondary,F,5/19/1969,Married,1,HDB4,560105
721,PH,PR,University,M,11/17/1976,Single,0,HDB4,530627
722,SG,SG,Post Secondary,F,9/26/1979,Married,2,HDB4,150088
723,CN,PR,University,F,6/3/1978,Single,0,HDB5,570219
724,SG,SG,Secondary,F,4/25/1959,Married,0,HDB4,550535
725,CN,PR,Secondary,F,7/24/1987,Married,0,PC,679695
726,SG,SG,Secondary,F,5/20/1990,Married,0,HDB4,381111
727,SG,SG,Below Secondary,F,10/12/1989,Married,4,PC,659766
728,SG,SG,University,M,4/4/1954,Married,0,PC,545655
729,SG,SG,Secondary,F,4/6/1984,Married,1,HDB4,150035
730,ID,PR,Post Secondary,F,3/18/1991,Married,2,HDB3,650120
731,PH,PR,Diploma,M,8/23/1984,Married,0,HDB4,320102
732,SG,SG,Secondary,F,4/26/1974,Married,0,HDB2,520449
733,SG,SG,Secondary,M,12/27/1964,Single,0,HDB4,542314
734,ID,PR,Below Secondary,F,3/6/1976,Single,0,HDB4,730113
735,SG,SG,Secondary,M,2/13/1966,Single,0,HDB5,680212
736,SG,SG,Below Secondary,F,8/1/1954,Married,2,HDB4,430022
737,HK,PR,Post Secondary,F,9/23/1970,Married,2,HDB4,520432
738,ID,PR,Post Secondary,F,5/23/1985,Married,1,EC,430010
739,SG,SG,University,M,2/25/1988,Single,0,HDB5,640988
740,SG,SG,Below Secondary,F,8/18/1974,Married,1,HDB3,530552
741,SG,SG,Secondary,M,9/23/1979,Single,0,HDB4,510427
742,SG,SG,Secondary,F,9/25/1949,Divorced,0,HDB4,472748
743,SG,SG,University,F,2/12/1979,Single,0,HDB4,560221
744,SG,SG,Below Secondary,F,11/2/1954,Divorced,0,HDB3,570186
745,SG,SG,University,F,2/14/1990,Married,1,HDB3,570231
746,SG,SG,University,F,11/3/1974,Single,0,HDB4,762115
747,SG,SG,University,F,10/13/1942,Widowed,2,HDB4,550203
748,MY,PR,Post Secondary,F,1/20/1991,Married,1,SH,217959
749,US,PR,University,F,8/13/1988,Married,0,HDB4,753351
750,SG,SG,Below Secondary,M,7/20/1969,Single,0,TH,538335
751,MY,PR,Secondary,F,11/20/1945,Married,0,HDB4,680754
752,SG,SG,Secondary,F,11/4/1981,Single,0,HDB3,431006
753,SG,SG,Secondary,M,9/24/1959,Single,0,PC,98327
754,SG,SG,Diploma,F,6/11/1975,Single,0,HDB4,760635
755,SG,SG,University,M,7/16/1961,Married,1,HDB4,521229
756,SG,SG,Post Secondary,M,7/18/1974,Married,3,HDB3,670609
757,SG,SG,University,F,3/8/1986,Married,3,HDB3,330044
758,SG,SG,Post Secondary,F,5/4/1966,Married,1,HDB3,730345
759,SG,SG,Below Secondary,M,9/15/1940,Widowed,0,PC,789099
760,SG,SG,Diploma,F,9/22/1980,Single,0,HDB3,560546
761,SG,SG,Secondary,M,6/1/1959,Married,3,HDB4,660023
762,SG,SG,University,F,11/18/1974,Single,0,HDB4,760353
763,SG,SG,Below Secondary,F,3/22/1978,Single,0,HDB3,521874
764,SG,SG,Secondary,M,5/16/1979,Single,0,PC,768426
765,SG,SG,Secondary,M,1/22/1974,Married,0,HDB3,520498
766,ID,PR,Below Secondary,M,3/10/1938,Married,2,HDB4,652290
767,SG,SG,University,M,5/24/1969,Married,5,PC,609477
768,SG,SG,Post Secondary,M,9/7/1970,Married,3,HDB4,543273
769,SG,SG,Diploma,F,5/5/1970,Married,5,HDB3,510751
770,ID,PR,Secondary,M,12/27/1957,Married,1,HDB4,390002
771,IN,PR,Post Secondary,M,2/14/1983,Single,0,HDB4,560101
772,SG,SG,University,F,10/18/1964,Married,2,HDB4,605286
773,SG,SG,University,F,12/16/1978,Married,1,HDB3,650205
774,SG,SG,Diploma,M,2/22/1969,Married,1,HDB3,310050
775,SG,SG,Below Secondary,F,3/20/1990,Married,1,HDB3,650230
776,SG,SG,Diploma,M,4/23/1960,Married,0,HDB3,550506
777,SG,SG,Below Secondary,F,11/3/1990,Married,1,HDB4,140110
778,SG,SG,University,M,12/24/1954,Married,0,SDH,268243
779,SG,SG,Post Secondary,F,2/6/1974,Married,1,HDB4,542304
780,SG,SG,Below Secondary,F,6/21/1935,Widowed,0,PC,678275
781,SG,SG,University,F,8/28/1983,Single,0,HDB4,680411
782,SG,SG,Below Secondary,M,11/19/1971,Married,1,HDB4,310251
783,SG,SG,University,M,10/26/1954,Single,0,HDB4,680705
784,SG,SG,University,M,7/24/1974,Single,0,HDB3,560325
785,SG,SG,University,F,9/20/1980,Married,1,HDB4,520391
786,IN,PR,Secondary,F,5/11/1977,Single,0,HDB5,560209
787,ID,PR,Diploma,F,12/8/1980,Married,0,HDB4,510718
788,SG,SG,Secondary,F,3/28/1965,Married,1,HDB4,530373
789,ID,PR,Below Secondary,M,9/3/1970,Married,2,PC,506941
790,ID,PR,Secondary,M,12/24/1986,Married,0,HDB4,530322
791,SG,SG,Below Secondary,F,1/1/1979,Married,0,HDB3,670142
792,SG,SG,Post Secondary,F,7/12/1954,Married,3,BUN,459711
793,SG,SG,Below Secondary,M,7/21/1964,Single,0,HDB5,680228
794,SG,SG,Below Secondary,F,11/13/1959,Married,3,HDB3,200816
795,SG,SG,Post Secondary,M,4/10/1955,Married,2,HDB4,210010
796,SG,SG,Secondary,F,5/4/1965,Married,1,HDB4,560648
797,MY,PR,Secondary,F,1/25/1978,Married,2,HDB4,510206
798,SG,SG,Diploma,F,12/2/1969,Married,4,HDB3,640549
799,SG,SG,University,F,10/26/1974,Married,1,HDB3,543203
800,SG,SG,University,F,2/26/1959,Married,1,HDB4,360082
